sample_idx,match_f1,ordered_f1,kendall_tau,tau_normalized,precision,recall,num_predicted_steps,num_reference_steps
35,0.7499999999999999,0.6749999999999998,0.3333333333333333,0.6666666666666666,1.0,0.6,3,5
36,0.25,0.25,1.0,1.0,1.0,0.14285714285714285,1,7
37,0.25,0.25,1.0,1.0,1.0,0.14285714285714285,1,7
38,0.888888888888889,0.7555555555555555,0.0,0.5,1.0,0.8,4,5
39,0.6,0.4799999999999999,-0.3333333333333333,0.33333333333333337,1.0,0.42857142857142855,3,7
40,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,2,6
41,0.7272727272727273,0.6545454545454545,0.3333333333333333,0.6666666666666666,1.0,0.5714285714285714,4,7
42,0.4444444444444445,0.3111111111111111,-1.0,0.0,1.0,0.2857142857142857,2,7
43,0.25,0.25,1.0,1.0,1.0,0.14285714285714285,1,7
44,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,3,6
45,0.7272727272727273,0.6545454545454545,0.3333333333333333,0.6666666666666666,1.0,0.5714285714285714,4,7
46,0.25,0.25,1.0,1.0,1.0,0.14285714285714285,1,7
47,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.16666666666666666,1,6
48,0.25,0.25,1.0,1.0,1.0,0.14285714285714285,1,7
49,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
50,0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,0.2,1,5
51,0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,0.2,1,5
52,0.5714285714285715,0.5714285714285715,1.0,1.0,1.0,0.4,2,5
53,0.8,0.8,1.0,1.0,1.0,0.6666666666666666,4,6
54,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,4,8
55,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,4,8
56,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.8333333333333333,1.0,0.5,4,8
57,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
58,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
59,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
